paper_id,citation_id
13837,81338
79081,81338
18487,81338
7492,81338
12672,81338
80274,81338
42671,81338
73562,81338
9730,81338
73579,81338
10410,81338
12802,81338
62793,81338
27216,81338
7625,66228
23962,66228
40278,66228
64913,66228
60906,66228
52407,66228
56786,66228
48030,66228
12674,66228
43558,66228
2063,66228
37622,66228
48592,66228
56498,661
82713,661
79128,661
45516,661
78364,661
34604,661
23858,661
53484,661
60926,661
24398,661
51104,661
33966,661
17860,661
9654,661
78661,14071
31622,14071
79577,14071
23592,14071
25407,14071
60549,14071
46041,14071
27535,74300
1763,74300
344,74300
81898,74300
76337,74300
31001,74300
6262,74300
66928,24000
60955,24000
80340,24000
68963,24000
37151,24000
31255,24000
2329,24000
48069,24000
59722,82429
81101,82429
48819,82429
5223,82429
51413,82429
78386,82429
69143,71482
62828,71482
34560,71482
40433,71482
38529,18184
76276,18184
51303,18184
46428,18184
52379,466
50990,466
54809,466
19957,466
21312,67061
42957,67061
62938,67061
23859,16332
52100,16332
79971,19880
19186,3823
56786,3823
40223,62829
35958,34701
15479,56786
20678,67630
50273,67630
80040,67630
66098,67630
73860,67630
71849,67630
42962,67630
41862,67630
16186,67630
20177,67630
55573,67630
75606,67630
11557,67630
58368,67630
43922,67630
30487,67630
43767,67630
29207,67630
21633,67630
72460,67630
11813,67630
50121,67630
56759,67630
34605,67630
14203,67630
50843,67630
6425,67630
24373,67630
55289,67630
41176,67630
37443,67630
14505,67630
62105,67630
5168,67630
60603,67630
48236,67630
49911,67630
41410,67630
35170,67630
34910,67630
4679,67630
34582,67630
73241,67630
1831,67630
30164,67630
28929,67630
14429,67630
36140,67630
11817,67630
12750,67630
5073,67630
5978,67630
71943,67630
81567,67630
44839,67630
13941,67630
62606,67630
41484,67630
73137,67630
3401,67630
17435,67630
20193,67630
2627,67630
72937,67630
60614,67630
10332,67630
2897,67630
54072,67630
44221,67630
54246,67630
44873,67630
28123,67630
56784,67630
609,67630
2567,67630
38533,67630
77148,67630
47977,67630
40349,67630
82605,67630
76797,67630
50993,67630
29974,67630
25463,67630
72331,67630
70699,67630
421,67630
5796,67630
49638,67630
80762,67630
53891,67630
79829,67630
19364,67630
29027,67630
77860,67630
34508,67630
52283,67630
71933,67630
53761,67630
34281,67630
15263,57965
25889,57965
32753,57965
38220,57965
33753,57965
53354,57965
14901,57965
61410,57965
35984,57965
9284,57965
8797,57965
53423,57965
15194,57965
26257,57965
4933,57965
12538,57965
60012,57965
65210,57965
69284,57965
7978,57965
13324,57965
78517,57965
82263,57965
64176,57965
24646,57965
45736,57965
76970,57965
12884,57965
38200,57965
1917,57965
38210,57965
47109,57965
885,57965
77719,57965
8282,57965
35988,57965
73365,57965
69631,57965
48110,57965
71205,57965
25133,57965
65047,57965
48499,57965
47118,57965
22629,57965
54211,57965
73800,57965
53659,57965
12022,57965
28417,57965
77035,57965
23693,57965
47121,57965
46068,57965
77071,57965
57832,57965
76324,57965
48691,57965
11865,57965
30180,57965
22458,57965
10862,57965
51301,57965
60629,57965
68073,57965
19734,57965
66857,57965
5880,57965
13552,57965
28360,57965
3519,57965
40762,57965
35976,57965
42712,57965
7659,57965
15778,57965
36038,57965
30701,57965
51666,57965
13362,57965
53954,57965
80088,57965
36664,57965
58553,57965
43589,57965
58224,57965
60237,57965
21104,57965
50861,57965
80548,57965
8543,57965
7934,57965
49497,57965
27193,57965
72502,32858
1232,32858
54680,32858
44233,32858
41549,32858
56687,32858
59308,32858
1338,32858
31904,32858
24472,32858
7950,32858
29534,32858
18122,32858
75630,32858
6389,32858
47990,32858
64264,32858
16802,32858
77225,32858
39887,32858
54249,32858
68611,32858
76954,32858
50743,32858
71865,32858
53789,32858
57664,32858
14114,32858
42354,32858
19740,32858
39011,32858
15531,32858
10807,32858
29002,32858
58240,32858
48583,32858
70259,32858
62829,32858
70881,32858
63678,32858
35164,32858
45786,32858
24742,32858
47702,32858
25318,32858
18709,32858
80441,32858
22454,32858
65448,32858
5164,32858
71556,32858
68723,32858
53211,32858
26087,32858
36184,32858
14115,32858
6318,32858
20125,32858
36276,32858
10844,32858
56105,32858
37795,32858
38515,32858
52657,32858
74097,32858
15216,32858
2768,32858
28439,32858
3725,32858
45463,32858
35642,32858
48116,32858
69991,32858
45468,32858
932,32858
80864,32858
25686,55573
80040,55573
16186,55573
11557,55573
30487,55573
3349,55573
50410,55573
34605,55573
14203,55573
66262,55573
14505,55573
5168,55573
41928,55573
62465,55573
62421,55573
39387,55573
25516,55573
66436,55573
12101,55573
11817,55573
18393,55573
71943,55573
43461,55573
36810,55573
50542,55573
22925,55573
3401,55573
44873,55573
17006,55573
77364,55573
49182,55573
17889,55573
77148,55573
47977,55573
71862,55573
421,55573
52044,55573
25519,55573
48333,55573
34508,55573
50362,55573
71933,55573
36353,55573
34281,55573
36000,55573
29866,55573
56086,55573
22842,55573
29091,55573
68226,55573
33263,55573
60026,55573
70339,55573
46883,55573
1290,55573
800,55573
10148,55573
76203,55573
56662,55573
20912,55573
5845,55573
36028,55573
63375,55573
20510,55573
40975,73717
59257,73717
16739,73717
82582,73717
68632,73717
17257,73717
44104,73717
7250,73717
42194,73717
7172,73717
56750,73717
70293,73717
79811,73717
38994,73717
64862,73717
57664,73717
7917,73717
5805,73717
40647,73717
54681,73717
2874,73717
11631,73717
50144,73717
54945,73717
58240,73717
45786,73717
62345,73717
49152,73717
75080,73717
79154,73717
23104,73717
81822,73717
49017,73717
52980,73717
48046,73717
78067,73717
68243,73717
10669,73717
15001,41176
16186,41176
11557,41176
11813,41176
81391,41176
6425,41176
34684,41176
12786,41176
70018,41176
67704,41176
3491,41176
44993,41176
3401,41176
2627,41176
26879,41176
77148,41176
46915,41176
5099,41176
36098,41176
46745,41176
70747,41176
68226,41176
32146,41176
37772,41176
46873,41176
16174,41176
10148,41176
54597,41176
47400,41176
56662,41176
12276,41176
20912,41176
15049,41176
36028,41176
67510,41176
67704,63761
36810,63761
29945,63761
65326,63761
75464,63761
65866,63761
13563,63761
30801,63761
60744,63761
25696,63761
35288,63761
70930,63761
63510,63761
20552,63761
40903,63761
72975,63761
37220,63761
25196,63761
9530,63761
76209,63761
10871,63761
42956,63761
57468,63761
28559,63761
77017,63761
29864,63761
47400,63761
82267,63761
53866,63761
59262,63761
68021,63761
20039,77736
71921,77736
63907,77736
22208,77736
49673,77736
35877,77736
62160,77736
80287,77736
81346,77736
5775,77736
39228,77736
67812,77736
22712,77736
27249,77736
31240,77736
36862,77736
31818,77736
11038,77736
14593,77736
789,77736
82107,77736
57938,77736
36008,7998
75432,7998
7226,7998
12067,7998
13456,7998
63898,7998
51833,7998
70818,7998
12852,7998
35966,7998
58498,7998
53039,7998
1600,7998
55576,7998
68262,7998
10818,7998
6005,7998
26840,7998
30778,7998
65887,7998
33152,7998
43106,25168
15063,25168
81002,25168
26742,25168
49673,25168
74728,25168
39228,25168
70848,25168
69628,25168
50144,25168
29619,25168
62004,25168
36184,25168
23104,25168
19567,25168
70987,25168
28067,49673
20039,49673
47509,49673
35877,49673
71013,49673
43801,49673
49278,49673
64838,49673
49937,49673
24925,49673
24770,49673
20390,49673
9109,49673
54250,49673
63761,65047
50451,65047
46565,65047
4209,65047
4037,65047
9530,65047
413,65047
52154,65047
57468,65047
29864,65047
48332,65047
82267,65047
47037,65047
47040,1547
7967,1547
47018,1547
73211,1547
59714,1547
12240,1547
15484,1547
21966,64097
7725,64097
13199,64097
66361,64097
60227,64097
79811,64097
72331,64097
1370,64097
70487,64097
42255,41455
50451,41455
73800,41455
45093,41455
76603,41455
33766,41455
69779,41455
20095,41455
67591,41455
32207,41455
47109,74262
35966,74262
79482,74262
47409,74262
5741,74262
52153,74262
70540,74262
12872,74262
75189,43556
55702,43556
64548,43556
51449,43556
1828,43556
64841,26937
4492,26937
65445,26937
1843,26937
31794,421
47277,421
62480,421
34508,421
33263,421
49673,39228
62293,39228
75248,39228
27278,39228
31448,75146
2435,75146
35305,75146
35329,75146
46883,34508
58462,34508
19811,37215
62929,37215
30242,37215
79176,50850
47040,17351
46939,17351
62195,44275
9778,44275
43143,3994
30515,3994
62105,71851
17402,1361
19241,1361
65064,1361
78577,1361
72654,1361
6513,1361
69148,1361
20990,1361
66325,1361
15578,1361
13922,54190
67293,54190
24697,54190
80335,54190
5814,65064
44394,65064
65750,65064
15579,65064
9536,14066
47019,14066
57240,8390
21038,8390
80219,71968
43572,71968
62254,71968
50587,70486
29894,70486
61666,70486
1077,77123
50812,77123
69049,77123
76623,77123
78995,36683
56041,6940
52887,6940
20731,2875
24553,41776
44950,41776
56325,41776
4894,41776
19742,41776
79341,41776
59088,41776
17417,41776
76354,41776
45488,41776
61960,41776
26826,41776
44876,41776
20877,41776
69007,41776
19048,41776
16726,41776
36486,41776
62871,41776
20860,41776
64932,41776
59964,41776
5154,41776
66404,41776
18077,41776
47778,41776
77129,41776
77104,41776
24362,41776
63595,41776
74901,41776
77637,41776
57167,41776
22426,41776
51855,41776
47816,41776
59976,41776
30043,41776
39966,41776
21290,41776
23458,41776
42027,41776
76581,41776
15066,41776
28430,41776
43967,41776
34885,41776
77467,41776
15720,41776
79852,41776
56777,41776
6182,41776
64366,41776
4432,41776
14080,41776
34867,41776
3095,41776
60335,41776
12361,41776
42329,41776
49538,41776
16653,41776
8249,41776
21007,41776
31961,41776
470,41776
54598,41776
39037,41776
54549,41776
20734,41776
67246,41776
79661,41776
29342,41776
73432,41776
50617,41776
72968,41776
78025,41776
24132,41776
8699,41776
3628,41776
14020,41776
80483,41776
50148,41776
36141,41776
77185,41776
1854,41776
79209,41776
62094,41776
59344,41776
40591,41776
21155,41776
63098,41776
58279,41776
57603,41776
81734,41776
12741,41776
82105,82172
16216,82172
25232,82172
42253,82172
60372,82172
64497,82172
82589,82172
59452,82172
41698,82172
76189,82172
9425,82172
12437,82172
51303,82172
41721,82172
57167,82172
16176,82172
39141,82172
69027,82172
54974,82172
74577,82172
50365,82172
78554,82172
10079,82172
79855,82172
56052,82172
53827,82172
53159,82172
44824,82172
33002,82172
42054,82172
62550,82172
44073,82172
25381,82172
49108,82172
31447,82172
44896,82172
8699,82172
49886,82172
73023,82172
26608,82172
39245,82172
25172,82172
56522,82172
41881,82172
31993,82172
3872,82172
77910,82172
4393,82172
75101,82172
1417,82172
2603,82172
39507,82172
9333,82172
480,82172
38650,82172
36203,82172
49350,82172
77886,82172
33593,82172
80856,82172
56248,82172
21880,82172
67773,82172
65341,82172
54018,82172
12451,65120
2199,65120
40043,65120
40477,65120
20877,65120
36026,65120
18860,65120
64497,65120
28175,65120
15926,65120
18077,65120
47367,65120
78394,65120
59761,65120
30501,65120
18575,65120
64162,65120
13692,65120
57158,65120
52016,65120
32344,65120
79234,65120
64069,65120
74163,65120
36054,65120
79928,65120
12137,65120
48948,65120
33879,65120
4530,65120
68424,65120
38040,65120
24264,65120
41679,65120
56212,65120
47176,65120
21344,65120
71791,65120
6545,65120
67034,65120
67613,65120
13833,65120
78126,65120
79144,65120
29863,65120
44313,65120
57381,65120
79218,65120
77327,65120
55179,65120
46233,65120
53471,65120
13698,67008
9781,67008
43359,67008
17880,67008
15307,67008
49840,67008
53010,67008
62849,67008
6236,67008
19817,67008
1750,67008
43787,67008
20590,67008
21070,67008
33210,67008
65580,67008
82812,67008
32303,67008
66517,67008
66851,67008
64008,67008
33341,67008
69520,67008
9333,67008
13313,67008
46681,67008
45371,67008
14293,67008
49748,67008
69295,82650
41698,82650
25796,82650
6397,82650
58665,82650
68663,82650
41379,82650
36293,82650
55724,82650
74352,82650
10550,82650
137,82650
70096,82650
17228,82650
58913,82650
71052,82650
75409,82650
60163,82650
36390,82650
81156,82650
65233,82650
29052,82650
57998,82650
16025,44876
18385,44876
18077,44876
49018,44876
57167,44876
64784,44876
79855,44876
44551,44876
79852,44876
27025,44876
42054,44876
35461,44876
24123,44876
82079,44876
59992,44876
45194,44876
10407,44876
15565,44876
55179,44876
76440,44876
53471,44876
59548,24382
57960,24382
81163,24382
53170,24382
38901,24382
44780,24382
52739,24382
18077,24382
66236,24382
57167,24382
17790,24382
80856,24382
53471,24382
44862,24382
57167,55148
20734,55148
64699,55148
19606,55148
82016,55148
39252,55148
7905,55148
15565,55148
73766,55148
31680,55148
8496,65605
65998,65605
40361,65605
10476,65605
78267,65605
54901,65605
22802,65605
73994,65605
58360,65605
75244,44780
36187,44780
22412,44780
44261,44780
42267,44780
30203,44780
18135,44780
54831,44780
27462,44780
27253,44780
79736,44780
14475,44780
79427,44780
29535,41698
51347,41698
30893,41698
79425,41698
12696,41698
75409,41698
25630,41698
20586,41698
50591,41698
73233,41698
65805,41698
71670,18077
36486,18077
57167,18077
32317,18077
48948,18077
78025,18077
70916,18077
55663,18077
78854,18077
55179,18077
44570,27052
28981,27052
9703,27052
32317,27052
28615,27052
27328,27052
28190,27052
1147,27052
45917,57167
4978,57167
34965,57167
4928,57167
64148,24137
16076,24137
61192,24137
62266,24137
25153,19279
60232,19279
57167,39614
60696,39614
4928,39614
24328,39614
37049,56178
47849,56178
32583,48948
57158,48948
40308,66431
26559,27759
50210,27759
24496,27759
14247,27759
10568,27759
41518,27759
6462,27759
72107,27759
30409,27759
28749,27759
34083,27759
29462,27759
50915,27759
76742,27759
35860,27759
22595,62371
66440,62371
64488,62371
16616,62371
82891,62371
35685,62371
53079,62371
75373,62371
28877,62371
27796,29895
52110,29895
70356,29895
34087,29895
34703,29895
74125,29895
44958,29895
24496,50210
81024,50210
50915,50210
68455,30402
66994,30402
77969,15984
2345,15984
78562,15984
54014,14885
39541,14885
3424,14885
39541,54014
3424,54014
54014,39541
3424,39541
57201,72107
6593,27102
4298,27102
3204,27102
57239,27102
26482,27102
70941,27102
68614,27102
6297,27102
19183,27102
10226,27102
56612,27102
68778,27102
38061,27102
82289,27102
13932,27102
63580,27102
44220,27102
63060,27102
82567,27102
3516,27102
76135,27102
2195,27102
24465,27102
35242,27102
25557,27102
34874,27102
53032,27102
10989,27102
48263,27102
25387,27102
11019,27102
75368,27102
22481,27102
13425,27102
4749,27102
65746,27102
25822,27102
29317,27102
59329,27102
72669,27102
31806,27102
21263,8990
33605,8990
73684,8990
1904,8990
54787,8990
16531,8990
62281,8990
69403,8990
60886,8990
56629,8990
34260,8990
65480,8990
29168,8990
81140,8990
45465,8990
18210,8990
19754,8990
72361,8990
54333,8990
10062,8990
25793,8990
6516,8990
60295,8990
21328,8990
54665,8990
65711,8990
15849,8990
14511,8990
47642,8990
70500,8990
71119,8990
79333,8990
29305,8990
14208,14536
40268,14536
58112,14536
24226,14536
18309,14536
27400,14536
50401,14536
68511,14536
46162,14536
49385,14536
3720,14536
37386,14536
66416,14536
4151,14536
19929,14536
49894,14536
46278,14536
68685,14536
19700,14536
40928,14536
344,14536
8392,14536
59067,14536
15053,14536
12141,14536
12774,14536
54465,14536
75314,14536
37994,14536
25582,14536
70923,14536
49166,62131
39287,62131
71382,62131
57530,62131
18081,62131
60141,62131
62548,62131
41182,62131
47492,62131
63986,62131
57651,62131
39618,62131
77523,62131
35580,62131
34719,62131
78107,62131
54623,62131
45372,62131
37527,62131
50280,62131
76007,62131
27006,62131
11831,62131
9048,62131
51839,62131
64080,62131
26713,62131
28421,62131
79554,79006
58400,79006
63918,79006
29982,79006
39819,79006
60431,79006
70666,79006
1233,79006
44020,79006
61467,79006
48108,79006
47604,79006
14010,79006
37739,79006
31401,79006
56440,79006
64973,79006
68807,79006
49178,79006
30659,79006
50842,79006
3391,79006
21263,60429
24226,60429
21803,60429
57828,60429
7393,60429
6062,60429
38500,60429
1070,60429
12050,60429
74024,60429
6889,60429
76437,60429
29515,60429
72422,60429
26663,60429
54465,60429
74390,60429
33584,60429
3694,60429
37868,60429
56092,60429
59241,18063
46757,18063
55277,18063
30121,18063
2676,18063
64814,18063
73095,18063
37667,18063
3545,18063
71298,18063
38677,18063
13848,18063
63764,18063
64314,18063
18915,18063
34294,18063
46426,18063
24626,18063
28691,18063
77565,3574
64200,3574
51261,3574
38772,3574
31870,3574
65188,3574
67622,3574
31457,3574
36500,3574
54448,3574
2439,3574
49503,3574
31211,3574
59365,3574
41248,58400
54571,58400
80302,58400
20139,58400
36813,58400
72235,58400
48108,58400
55855,58400
67156,58400
52697,58400
31011,58400
2211,58400
73256,58400
38008,58400
3204,50920
70941,50920
44220,50920
55657,50920
1152,50920
45295,50920
69182,50920
59329,50920
14536,45041
49385,45041
43677,45041
66416,45041
4151,45041
61952,45041
19929,45041
53159,45041
12141,45041
37994,45041
58400,70666
40254,70666
3603,70666
64951,70666
60893,70666
42683,18863
886,18863
75866,18863
58543,78163
5024,4703
11174,4703
28165,56760
56302,40179
44909,67156
21585,67584
14896,67584
58079,67584
42899,67584
64493,67584
53592,67584
25870,67584
49310,67584
9636,67584
21563,67584
52984,67584
61257,67584
35993,67584
69232,67584
42044,67584
5625,67584
78559,67584
7452,67584
35661,67584
65310,67584
14892,67584
79683,67584
65828,67584
39850,67584
2347,67584
30383,67584
13176,67584
82816,67584
17118,67584
20608,67584
68202,67584
5252,67584
55805,67584
28903,67584
81051,67584
1197,67584
39089,67584
52414,67584
57573,67584
49367,67584
57807,67584
24564,67584
13424,67584
39539,67584
47171,67584
54313,67584
10680,67584
59176,67584
42083,67584
81737,67584
37255,67584
28426,67584
40942,67584
18810,67584
26289,67584
10938,67584
46566,67584
1509,67584
52067,67584
82852,67584
18425,67584
14991,67584
60494,67584
37115,67584
34280,67584
48477,67584
60919,67584
22785,67584
3001,67584
64047,67584
26075,67584
42513,67584
6090,67584
4815,67584
46753,67584
12505,67584
77552,67584
67338,67584
40047,67584
15470,67584
34699,67584
4071,67584
74202,67584
54531,67584
40817,67584
75300,67584
21649,67584
34920,67584
54540,67584
47105,67584
75191,67584
34209,67584
20009,67584
23411,67584
70859,67584
30760,67584
31261,67584
72346,67584
69455,67584
81119,67584
65147,33238
4952,33238
33083,33238
49652,33238
301,33238
17432,33238
80669,33238
33230,33238
47065,33238
7603,33238
43843,33238
53031,33238
80295,33238
46529,33238
6487,33238
38175,33238
18779,33238
28734,33238
50778,33238
18090,33238
24706,33238
15187,33238
10317,33238
76215,33238
64123,33238
57392,33238
18900,33238
76694,33238
61592,33238
47896,33238
34581,33238
62173,33238
6718,33238
38987,33238
55560,33238
31572,33238
37184,33238
61128,33238
18010,33238
72443,33238
25033,33238
48218,33238
70823,33238
76613,33238
82468,33238
53922,33238
38597,33238
80579,33238
80015,33238
34450,33238
74889,33238
64141,33238
30055,33238
74492,33238
46329,33238
12728,33238
70555,33238
72605,33238
40846,33238
7589,33238
5908,33238
10195,33238
11664,33238
2364,33238
53126,33238
51627,33238
35570,33238
3309,33238
46156,33238
50754,33238
15165,33238
75584,33238
75873,33238
49067,33238
53724,33238
2265,33238
5291,33238
68207,33238
31239,33238
39436,33238
69145,33238
81936,33238
47325,33238
8731,33238
25777,33238
61013,33238
40965,33238
24656,33238
42192,33238
55344,33238
56629,33238
1744,33238
78912,33238
25458,33238
32544,33238
63799,33238
24227,33238
30547,33238
58891,33238
58526,33238
51379,49652
33230,49652
5442,49652
57214,49652
47177,49652
62082,49652
37629,49652
51312,49652
34104,49652
24706,49652
14557,49652
73009,49652
77904,49652
5511,49652
75443,49652
36843,49652
79472,49652
8019,49652
82418,49652
44031,49652
31572,49652
69189,49652
68593,49652
55747,49652
73134,49652
70634,49652
64684,49652
57900,49652
53922,49652
47626,49652
30055,49652
50048,49652
6893,49652
23841,49652
63437,49652
73568,49652
61243,49652
60591,49652
73712,49652
40846,49652
31849,49652
66235,49652
46617,49652
17599,49652
77167,49652
46777,49652
17835,49652
1547,49652
38289,49652
64859,49652
64313,49652
1001,49652
53260,49652
73282,49652
54085,49652
72401,49652
2265,49652
68090,49652
44264,49652
3120,49652
8731,49652
1603,49652
55344,49652
13055,49652
4231,49652
77407,49652
54721,49652
9779,49652
58555,49652
60318,49652
67905,49652
54006,49652
11717,49652
32656,49652
78966,49652
4625,49652
73610,49652
30053,49652
1842,49652
39712,49652
7967,49652
79345,49652
18585,49652
24709,49652
570,49652
33654,49652
21269,49652
24496,49652
64816,49652
76371,49652
70642,49652
71365,49652
75805,49652
51363,49652
17236,49652
641,49652
47983,49652
43181,49652
23105,49652
36318,49652
43472,18090
33230,18090
82751,18090
62452,18090
40756,18090
74731,18090
49593,18090
73327,18090
55520,18090
49396,18090
79932,18090
70071,18090
42695,18090
47261,18090
80526,18090
25737,18090
42192,18090
43941,18090
28364,18090
12513,18090
12826,18090
317,18090
58891,18090
51910,18090
23153,18090
68402,18090
52020,18090
65603,18090
64207,18090
41581,18090
18654,18090
8640,18090
78218,18090
42632,18090
40854,18090
37082,18090
39237,18090
11339,18090
61302,18090
67909,18090
31202,34443
32870,34443
62551,34443
19041,34443
27543,34443
53731,34443
15419,34443
46478,34443
81210,34443
3278,34443
49484,34443
68872,34443
76260,34443
1461,34443
53751,34443
13104,34443
56384,34443
31547,34443
6910,34443
3362,34443
57396,34443
26353,34443
69780,34443
13325,34443
6751,34443
33803,34443
11847,34443
81515,34443
34666,34443
29212,34443
61010,34443
24899,34443
53453,34443
55394,34443
70240,34443
6077,34443
76313,34443
37254,34443
73850,34443
34829,34443
19695,19325
49652,19325
33230,19325
58736,19325
54972,19325
14557,19325
73009,19325
77727,19325
48632,19325
26796,19325
58685,19325
81590,19325
75584,19325
66847,19325
42192,19325
43255,19325
58891,19325
52416,19325
64876,19325
40581,19325
41581,19325
39517,19325
63042,19325
3789,19325
76895,19325
55746,19325
36149,19325
40509,19325
62215,19325
58201,19325
43472,58685
33230,58685
47065,58685
22236,58685
48632,58685
82751,58685
59998,58685
75584,58685
35253,58685
79999,58685
6077,58685
33216,58685
36761,58685
8063,58685
2432,58685
796,58685
63725,58685
55305,74731
43245,74731
67899,74731
2820,74731
1108,74731
70071,74731
22411,74731
10332,74731
27036,74731
58891,74731
70837,74731
62297,74731
14081,74731
30374,74731
27217,74731
35134,74731
56510,74731
10719,74731
41581,74731
49602,74731
57393,1461
43615,1461
30966,1461
25113,1461
10722,1461
28717,1461
52289,1461
5813,1461
40774,1461
52726,1461
79167,1461
15791,1461
43444,1461
64321,1461
55400,1461
14826,1461
18404,1461
15218,1461
24643,1461
37951,53751
59848,53751
15419,53751
65899,53751
53833,53751
1461,53751
18883,53751
61141,53751
40020,53751
34928,53751
14562,53751
11745,53751
12669,53751
82597,53751
38867,53751
46387,53751
46529,40846
19696,40846
48632,40846
71232,40846
49487,40846
53472,40846
45770,40846
63535,40846
12324,40846
62644,40846
45056,40846
34458,40846
49652,39633
33230,39633
24706,39633
53922,39633
74731,39633
40846,39633
8731,39633
65845,39633
39766,39633
4691,39633
49077,21225
71838,21225
59313,21225
68593,21225
68872,21225
73655,21225
50825,21225
63684,21225
2056,21225
18334,21225
6770,21225
42793,21225
14936,21225
76924,21225
42994,15165
53922,15165
25512,15165
40846,15165
5908,15165
75584,15165
5043,15165
58526,15165
75634,15165
27296,46445
45328,46445
47783,46445
1482,46445
78167,46445
69579,43293
43168,43293
15588,43293
3258,43293
62748,43293
23262,33457
66658,33457
66541,33457
30466,13659
42202,13659
59112,13659
70071,58891
47890,58891
55648,58891
41581,58891
66118,58891
30466,32472
69263,32472
59112,32472
18091,19178
29647,19178
77590,22285
13831,22285
17997,15363
22756,15363
74553,15363
31331,15363
29287,15363
19860,34485
78846,34485
80263,73595
14247,16466
73355,51200
76241,51200
28622,29967
1026,14522
12737,14522
71621,14522
53989,14522
60873,14522
62314,14522
76590,14522
35829,14522
50332,14522
48971,14522
28648,14522
17853,14522
78211,14522
79812,14522
80473,14522
77565,14522
21553,14522
76704,14522
61330,14522
26546,14522
81308,14522
41670,14522
76217,14522
26455,14522
81838,14522
7523,14522
82643,14522
10900,14522
33209,14522
68166,14522
34977,14522
52014,14522
13169,14522
16613,14522
42228,14522
50401,14522
59540,14522
36006,14522
8401,14522
42683,14522
12525,14522
4168,14522
80202,14522
39650,14522
57969,14522
31121,14522
26434,14522
24059,14522
34868,14522
51845,14522
79766,14522
46499,14522
63837,14522
17710,14522
33671,14522
1321,14522
55617,14522
67703,14522
42294,14522
48796,14522
28368,14522
39967,14522
27458,14522
6940,14522
14587,14522
2531,14522
13092,14522
9427,14522
78150,14522
64170,14522
19369,14522
22589,14522
29652,14522
16930,14522
35002,14522
41726,14522
22604,14522
38404,14522
72968,14522
80241,14522
78985,14522
65202,14522
36500,14522
48799,14522
22594,14522
875,14522
54430,14522
57922,14522
47146,14522
64894,14522
56189,14522
6214,14522
51094,14522
73046,14522
255,14522
33977,14522
35699,14522
41627,14522
44435,14522
7656,74250
39921,74250
64282,74250
17406,74250
53063,74250
69098,74250
70726,74250
25418,74250
49985,74250
33733,74250
16340,74250
39438,74250
72602,74250
35563,74250
23920,74250
22119,74250
35095,74250
26970,74250
35450,74250
68041,74250
56785,74250
80265,74250
23221,74250
52107,74250
1207,74250
39812,74250
61695,74250
69495,74250
33456,74250
59868,74250
64221,74250
36737,40428
9731,40428
3995,40428
63996,40428
31078,40428
31568,40428
31388,40428
42232,40428
40344,40428
61943,40428
66985,40428
45965,40428
13942,40428
60294,40428
37068,40428
67010,40428
49052,40428
61496,40428
72186,6095
42916,6095
4936,6095
25950,6095
72654,6095
2420,6095
23927,6095
35097,6095
29552,6095
56456,6095
26317,6095
2243,6095
12125,6095
21601,6095
45219,11952
8114,11952
7713,11952
19141,11952
33534,11952
74641,11952
51255,63206
57828,63206
17110,63206
11381,19085
33828,19085
72566,19085
22415,40865
37961,40865
32980,776
54448,31702
34714,779
9781,779
77991,779
57963,779
49230,779
47462,779
37775,779
5722,779
77308,779
39915,779
26277,779
82220,779
60375,779
2090,779
8618,779
22216,779
42673,779
21793,779
25502,779
630,779
62295,779
66360,779
80070,779
3501,779
6659,779
25279,779
6673,779
9222,779
76833,779
66955,779
44312,779
70488,779
56437,779
68318,779
16447,779
73915,779
64008,779
71642,779
73635,779
5964,779
64276,779
12141,779
13313,779
47533,779
47139,779
23053,779
56054,779
66941,779
33395,779
47453,779
28586,779
34714,64840
56831,64840
52686,64840
72958,64840
29415,64840
74250,64840
46747,64840
52699,64840
40833,64840
2225,64840
41795,64840
65116,64840
77308,64840
23422,64840
33209,64840
61538,64840
15950,64840
49200,64840
44866,64840
50160,64840
963,64840
70726,64840
8172,64840
35427,64840
49985,64840
30427,64840
81067,64840
14617,64840
64671,64840
78997,64840
48558,64840
74013,64840
20593,64840
18850,64840
29747,64840
21460,64840
21643,64840
1766,64840
23243,64840
38314,64840
22031,64840
79292,64840
37740,64840
81922,64840
69495,64840
60492,64840
52824,64840
64332,64840
13236,64840
68877,35494
56775,35494
6538,35494
3295,35494
74670,35494
48977,35494
79197,35494
33640,35494
3247,35494
41315,35494
10356,35494
30489,35494
25294,35494
24995,35494
62744,35494
35904,35494
76966,35494
174,35494
79710,35494
36446,35494
42620,35494
56336,35494
44286,35494
60557,35494
47148,35494
54204,35494
74791,35494
68877,56775
53234,56775
19574,56775
41764,56775
57900,56775
6538,56775
55991,56775
10755,56775
18642,56775
62744,56775
72900,56775
69122,56775
42133,56775
53476,56775
58576,56775
80770,56775
68783,56775
43944,56775
6493,56775
34251,56775
62313,56775
46423,64261
12698,64261
73024,58684
12177,58684
61768,58684
32421,33230
43472,33230
65147,33230
4952,33230
21071,33230
50834,33230
46529,33230
16257,33230
51312,33230
3685,33230
39665,33230
64189,33230
41348,33230
43999,33230
29812,33230
5027,33230
61592,33230
58271,33230
50177,33230
17942,33230
48218,33230
64684,33230
53922,33230
82374,33230
39758,33230
9658,33230
80525,33230
39456,33230
59080,33230
15082,33230
72605,33230
62651,33230
40846,33230
5908,33230
8737,33230
53126,33230
51475,33230
15165,33230
69153,33230
53724,33230
56629,33230
31094,33230
44375,33230
58526,33230
24589,33230
53591,33230
29232,33230
